district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct
376,PUNE,MAHARASTRA,42.86605657237937,63.11702717692734,52.99154187465335,Medium,Education-driven,98.00,58.10,79.60,14.40,87.19,94.70,100.00,98.30,30.70,31.40,32.70,58.70,1.55,25.22,11.59,-0.24,42,12.52,3.70,770.00,Medium,true
154,JAMNAGAR,GUJARAT,53.30698835274542,68.2473655019412,60.77717692734331,Medium,Education-driven,96.50,78.40,86.60,38.60,74.40,99.70,100.00,98.90,28.40,23.80,28.90,75.00,0.83,25.14,16.38,-0.17,20,8.05,1.12,62.00,Medium,true
275,MYSORE,KARNATAKA,73.02412645590682,57.70937326677759,65.36674986134221,High,Health-driven,100.00,97.20,86.40,26.20,72.56,97.90,100.00,96.70,27.50,15.60,28.20,57.20,1.23,25.09,11.85,-0.31,31,17.88,11.15,227.00,High,true
146,BHARUCH,GUJARAT,33.44425956738769,63.200221852468104,48.3222407099279,Medium,Education-driven,91.10,80.00,77.70,37.40,83.03,100.00,100.00,90.70,40.90,24.50,45.50,81.00,1.09,25.07,12.01,-0.17,8,4.01,31.48,86.00,Medium,true
371,NANDURBAR,MAHARASTRA,11.980033277870218,50.83194675540765,31.405990016638935,Low,Education-driven,76.30,72.40,54.10,15.30,63.04,57.40,100.00,92.30,45.80,30.70,57.20,79.30,0.72,25.05,18.08,-0.11,14,2.91,69.28,389.00,Low,true
362,HINGOLI,MAHARASTRA,31.759567387687184,53.300055463117026,42.5298114254021,Medium,Education-driven,94.00,76.90,69.00,14.70,76.04,75.70,100.00,97.40,37.40,25.80,38.90,72.50,1.86,25.02,22.00,-0.53,19,15.51,9.51,164.00,Medium,true
675,VARANASI,UTTAR PRADESH,42.92845257903494,64.55906821963394,53.74376039933444,Medium,Education-driven,95.20,79.30,83.20,12.80,77.05,46.30,99.90,99.30,37.40,21.00,39.00,65.20,0.60,24.99,16.92,-0.18,26,13.24,0.78,445.00,Medium,true
160,MORBI,GUJARAT,39.74625623960067,57.15474209650583,48.45049916805325,Medium,Education-driven,94.80,64.20,80.10,34.40,null,98.70,100.00,98.50,32.90,25.20,32.30,75.30,0.82,24.95,null,-0.14,3,null,null,43.00,Medium,true
153,GIR SOMNATH,GUJARAT,40.973377703826955,56.40599001663893,48.68968386023295,Medium,Education-driven,87.10,69.90,74.30,46.60,null,99.30,100.00,100.00,44.40,18.50,30.30,68.90,1.15,24.8,null,-0.28,5,null,null,18.00,Medium,true
705,PURULIYA,WEST BENGAL,27.412645590682196,36.66112035496395,32.03688297282307,Low,Education-driven,89.80,84.70,29.20,35.60,65.38,76.00,97.60,83.40,36.90,29.40,46.30,77.90,1.39,24.76,27.56,-0.37,74,19.38,18.45,984.00,Low,true
696,KOCH BIHAR,WEST BENGAL,63.97670549084859,51.74708818635607,57.861896838602334,Medium,Health-driven,93.00,94.20,75.70,36.00,75.49,61.10,99.50,89.30,28.70,16.80,22.50,66.40,0.88,24.75,12.44,-0.27,159,50.17,0.64,832.00,Medium,true
265,DAVANAGERE,KARNATAKA,49.77121464226289,55.60177481974487,52.686494731003876,Medium,Education-driven,98.30,79.40,83.30,25.20,76.30,96.20,100.00,92.70,38.40,18.80,32.80,70.20,1.32,24.74,13.63,-0.31,22,20.18,11.98,151.00,Medium,true
142,AMRELI,GUJARAT,38.91430948419301,69.05158069883528,53.982945091514146,Medium,Education-driven,90.10,60.10,73.30,47.70,74.49,100.00,100.00,100.00,35.30,23.70,30.60,72.00,0.99,24.67,14.85,-0.22,2,8.78,0.48,33.00,Medium,true
505,DHAULPUR,RAJASTHAN,47.42096505823628,44.75873544093178,46.08985024958403,Medium,Both equally,94.40,85.90,57.50,89.00,70.14,41.40,97.70,86.40,45.70,13.70,31.30,81.70,0.71,24.66,27.08,-0.17,7,20.36,4.86,483.00,Medium,true
451,KALAHANDI,ODISHA,52.641430948419305,38.18635607321131,45.413893510815306,Medium,Health-driven,92.80,91.30,64.40,48.60,60.22,18.80,100.00,93.50,33.00,17.20,33.60,68.80,1.22,24.43,26.07,-0.32,-21,18.17,28.50,669.00,Medium,true
305,BARWANI,MADHYA PRADESH,26.934276206322796,40.59900166389351,33.766638935108155,Low,Education-driven,85.10,76.10,61.00,29.20,50.23,15.10,100.00,88.80,45.80,18.90,41.00,78.20,0.54,24.39,14.23,-0.11,201,6.35,69.43,761.00,Low,true
357,BULDANA,MAHARASTRA,30.844425956738768,54.46478092068774,42.65460343871325,Medium,Education-driven,93.90,85.90,68.90,37.90,82.09,82.40,100.00,95.40,45.00,31.70,47.20,79.40,1.95,24.25,17.74,-0.62,23,18.21,4.83,292.00,Medium,true
161,NARMADA,GUJARAT,24.66722129783694,57.9034941763727,41.28535773710482,Medium,Education-driven,81.70,82.80,54.60,51.10,73.29,99.40,99.90,99.70,47.20,23.00,52.80,93.20,1.98,24.21,18.98,-0.56,6,1.48,81.55,37.00,Medium,true
110,BALODA BAZAR,CHHATTISGARH,44.36356073211314,36.18968386023295,40.276622296173045,Medium,Health-driven,78.10,77.30,78.90,66.10,null,81.30,99.90,89.50,40.90,19.40,34.10,67.80,1.89,24.14,null,-0.55,17,null,null,239.00,Medium,true
370,NANDED,MAHARASTRA,36.08569051580699,50.166389351081534,43.12603993344426,Medium,Education-driven,94.80,75.70,68.00,15.70,76.94,68.60,99.10,95.80,36.00,19.00,35.20,76.10,1.62,23.96,19.94,-0.53,46,19.06,8.38,383.00,Medium,true
315,DHAR,MADHYA PRADESH,42.51247920133111,32.6955074875208,37.60399334442596,Medium,Health-driven,95.50,75.40,61.90,30.30,60.57,20.90,95.80,90.70,28.80,29.50,35.90,65.00,0.99,23.96,21.41,-0.21,377,6.65,55.94,942.00,Medium,true
263,CHITRADURGA,KARNATAKA,56.88435940099834,52.35718247365501,54.620770937326675,Medium,Both equally,98.30,94.60,63.10,35.30,73.82,99.20,100.00,92.60,36.00,17.90,32.40,61.10,1.90,23.93,15.32,-0.59,9,23.45,18.23,141.00,Medium,true
511,JALOR,RAJASTHAN,56.156405990016644,38.01996672212979,47.088186356073216,Medium,Health-driven,95.50,78.00,77.40,96.60,55.58,51.30,98.40,73.00,44.30,12.10,36.50,66.30,0.72,23.88,33.10,-0.25,49,19.53,9.77,709.00,Medium,true
438,BALANGIR,ODISHA,47.46256239600665,37.07709373266778,42.26982806433722,Medium,Health-driven,97.90,95.80,66.30,44.00,65.50,22.50,100.00,94.10,32.70,25.50,37.60,74.90,1.89,23.87,23.31,-0.57,23,17.88,21.05,457.00,Medium,true
638,JHANSI,UTTAR PRADESH,25.561564059900167,59.3732667775929,42.46741541874653,Medium,Education-driven,92.90,44.50,73.20,11.40,76.37,60.10,97.50,96.60,40.90,25.20,39.30,70.30,0.35,23.87,21.70,-0.05,35,28.15,0.19,618.00,Medium,true
170,TAPI,GUJARAT,35.295341098169715,62.562396006655575,48.928868552412645,Medium,Education-driven,92.90,97.50,70.20,42.30,69.23,99.90,100.00,97.80,41.70,36.60,51.80,80.70,0.96,23.77,15.17,-0.38,6,1.01,84.18,37.00,Medium,true
332,PANNA,MADHYA PRADESH,16.160565723793678,30.809761508596782,23.48516361619523,Low,Education-driven,84.00,64.50,43.80,12.60,66.08,18.20,97.00,78.50,45.10,23.20,39.20,74.50,1.01,23.7,20.05,-0.05,21,20.46,16.81,344.00,Low,true
300,AGAR MALWA,MADHYA PRADESH,47.69134775374376,33.832501386577924,40.76192457016084,Medium,Health-driven,98.90,75.80,72.30,58.90,null,20.80,97.60,91.10,40.30,18.70,35.70,71.60,0.86,23.7,null,-0.04,9,null,null,177.00,Medium,true
695,JALPAIGURI,WEST BENGAL,59.442595673876866,49.528563505268984,54.48557958957292,Medium,Health-driven,95.80,87.90,73.20,35.80,73.79,62.90,97.40,91.10,28.90,18.30,25.40,67.40,0.88,23.68,13.96,-0.10,44,37.65,18.89,374.00,Medium,true
65,SONITPUR,ASSAM,52.329450915141436,28.064337215751525,40.19689406544648,Medium,Health-driven,83.50,70.90,72.20,66.90,69.96,20.50,87.00,80.40,36.70,13.10,21.90,69.40,1.21,23.65,14.45,-0.38,57,5.67,12.07,893.00,Medium,true
167,SABAR KANTHA,GUJARAT,32.861896838602334,68.30282861896838,50.582362728785355,Medium,Education-driven,89.40,88.50,61.00,49.30,76.60,100.00,100.00,98.60,37.00,33.10,41.00,81.10,1.01,23.65,22.16,-0.23,7,7.73,22.32,101.00,Medium,true
456,KORAPUT,ODISHA,44.03078202995008,34.55352190793122,39.29215196894065,Medium,Health-driven,82.10,98.00,39.40,54.60,49.87,15.50,100.00,63.40,43.10,15.90,33.50,69.70,0.73,23.63,22.37,-0.26,39,14.25,50.56,416.00,Low,false
328,MANDSAUR,MADHYA PRADESH,62.312811980033274,41.45867997781475,51.88574597892401,Medium,Health-driven,99.40,75.10,65.40,48.40,72.75,32.90,97.20,82.90,30.90,13.10,22.90,65.40,0.86,23.59,28.50,-0.09,6,18.58,2.47,273.00,Medium,true
165,PORBANDAR,GUJARAT,62.5,59.872434830837484,61.18621741541874,Medium,Both equally,100.00,82.90,85.70,42.10,76.63,97.60,99.80,93.20,18.20,21.80,25.50,77.90,0.93,23.58,16.24,-0.11,4,8.85,2.23,9.00,High,false
159,MAHISAGAR,GUJARAT,26.185524126455906,45.59068219633943,35.888103161397666,Medium,Education-driven,93.00,80.00,44.40,46.00,null,99.90,100.00,92.70,43.40,26.20,49.00,85.90,1.71,23.43,null,-0.45,8,null,null,28.00,Medium,true
271,KODAGU,KARNATAKA,71.33943427620633,63.394342762063225,67.36688851913478,High,Health-driven,98.40,90.60,93.90,45.60,82.52,98.00,100.00,97.80,30.40,21.70,22.60,54.40,1.42,23.36,9.33,-0.35,0,13.27,10.47,53.00,High,true
34,UPPER SUBANSIRI,ARUNACHAL PRADESH,51.580698835274546,28.480310593455354,40.03050471436495,Medium,Health-driven,77.00,68.50,80.90,21.50,63.96,20.20,93.40,90.90,36.80,12.20,19.20,60.40,1.45,23.29,6.85,0.09,10,0.00,93.86,98.00,Medium,true
306,BETUL,MADHYA PRADESH,49.064059900166384,38.10316139767055,43.583610648918466,Medium,Health-driven,87.60,80.90,59.80,51.30,70.14,12.90,97.40,92.20,30.80,21.70,31.40,57.80,0.97,23.29,16.77,-0.22,24,10.11,42.34,319.00,Medium,true
510,JAISALMER,RAJASTHAN,55.802828618968384,35.995562950637826,45.899195784803105,Medium,Health-driven,90.00,72.00,75.70,93.70,58.04,36.90,97.50,61.40,25.50,25.00,31.70,58.60,0.59,23.23,32.86,0.01,35,14.80,6.33,488.00,Medium,true
574,MAHABUBNAGAR,TELANGANA,51.060732113144766,37.40987243483084,44.2353022739878,Medium,Health-driven,98.10,89.40,73.70,70.30,56.06,86.60,91.70,92.40,42.60,17.80,33.00,82.60,1.22,23.19,20.62,-0.18,97,17.49,8.99,1175.00,Medium,true
351,AHMADNAGAR,MAHARASTRA,45.52828618968386,55.35219079312258,50.44023849140322,Medium,Education-driven,97.90,83.50,79.50,12.00,80.22,91.30,99.40,97.70,31.70,24.90,41.20,64.50,1.78,23.15,17.66,-0.47,25,12.63,8.33,389.00,Medium,true
319,HARDA,MADHYA PRADESH,34.83777038269551,46.283971159179146,40.56087077093733,Medium,Education-driven,88.40,90.80,68.80,33.30,74.04,29.80,98.90,94.20,38.80,28.00,34.70,85.60,1.15,23.14,18.80,-0.57,-120,16.28,27.99,161.00,Medium,true
274,MANDYA,KARNATAKA,82.73710482529118,56.87742651136995,69.80726566833056,High,Health-driven,99.50,93.90,86.70,39.90,70.14,100.00,100.00,97.30,24.30,11.80,16.70,58.20,1.70,23.06,16.04,-0.62,15,14.69,1.24,116.00,High,true
386,YAVATMAL,MAHARASTRA,33.83943427620632,58.735440931780374,46.28743760399335,Medium,Education-driven,96.30,74.70,66.40,29.00,80.70,90.00,100.00,98.50,36.60,27.50,39.40,75.20,2.04,23.03,16.17,-0.41,21,11.85,18.54,283.00,Medium,true
124,KORBA,CHHATTISGARH,49.68801996672212,48.16971713810316,48.92886855241264,Medium,Both equally,75.40,68.40,73.30,60.60,73.22,48.90,99.80,86.90,34.70,14.70,27.90,63.60,1.07,22.98,21.62,-0.33,15,10.33,40.90,407.00,Medium,true
457,MALKANGIRI,ODISHA,35.3369384359401,26.89961175818081,31.118275097060454,Low,Health-driven,90.70,94.80,41.40,47.00,49.49,25.90,95.50,79.20,44.30,19.30,41.60,78.70,1.18,22.95,21.34,-0.42,243,22.55,57.83,192.00,Low,true
278,SHIMOGA,KARNATAKA,59.27620632279534,53.88241819190237,56.57931225734885,Medium,Health-driven,99.70,96.10,85.40,26.50,80.50,96.70,100.00,90.20,29.00,23.20,34.40,68.90,1.79,22.94,11.22,-0.36,2,17.58,3.73,149.00,Medium,true
447,GANJAM,ODISHA,72.81613976705489,45.75707154742096,59.28660565723793,Medium,Health-driven,93.00,88.50,72.90,51.90,71.88,41.30,100.00,94.40,23.90,10.20,18.90,61.30,1.94,22.91,20.01,-0.43,67,19.50,3.37,443.00,Medium,true
67,TINSUKIA,ASSAM,43.71880199667221,41.29229062673323,42.505546311702716,Medium,Both equally,82.60,75.00,66.70,60.00,70.92,30.30,98.80,85.20,32.80,21.50,32.20,66.40,0.99,22.89,14.35,-0.22,12,2.84,6.18,558.00,Medium,true
179,GURGAON,HARYANA,61.148086522462556,76.53910149750416,68.84359400998336,High,Education-driven,96.70,58.70,84.50,34.60,84.44,98.50,100.00,98.70,22.10,15.70,22.20,67.70,0.44,22.89,12.63,-0.19,18,13.07,0.00,275.00,High,true
385,WASHIM,MAHARASTRA,30.490848585690514,58.9018302828619,44.69633943427621,Medium,Education-driven,92.90,71.60,61.50,24.10,81.70,82.50,100.00,99.00,35.30,31.70,39.30,70.40,2.12,22.86,18.28,-0.62,20,19.17,6.72,106.00,Medium,true
322,JABALPUR,MADHYA PRADESH,51.74708818635608,52.52357182473656,52.13533000554632,Medium,Both equally,94.70,null,61.90,61.20,82.47,36.20,99.40,92.50,18.00,26.40,31.30,37.80,1.11,22.86,13.80,-0.04,-133,14.13,15.23,470.00,Medium,true
366,LATUR,MAHARASTRA,47.71214642262896,57.09927897947864,52.4057127010538,Medium,Education-driven,94.70,79.20,72.50,33.60,79.03,84.50,99.70,98.80,43.20,18.00,33.90,59.50,1.74,22.85,17.40,-0.37,26,19.60,2.34,198.00,Medium,true
320,HOSHANGABAD,MADHYA PRADESH,39.57986688851914,37.631724902939546,38.605795895729344,Medium,Both equally,91.80,73.50,68.50,28.60,76.52,23.30,99.50,80.40,34.80,19.50,27.20,78.80,1.60,22.8,18.16,-0.03,35,16.52,15.89,212.00,Medium,true
302,ANUPPUR,MADHYA PRADESH,60.108153078202996,26.455906821963396,43.2820299500832,Medium,Health-driven,84.80,86.60,69.40,52.80,69.08,15.20,92.40,84.70,24.00,18.40,30.70,49.20,1.61,22.79,22.21,-0.32,122,9.93,47.85,252.00,Medium,true
652,MAINPURI,UTTAR PRADESH,33.381863560732114,56.35052689961176,44.86619523017194,Medium,Education-driven,82.70,75.00,63.10,16.10,78.26,35.10,98.20,95.10,44.30,14.60,33.60,70.40,0.54,22.78,18.58,-0.11,20,19.71,0.03,700.00,Medium,true
691,DAKSHIN DINAJPUR,WEST BENGAL,49.91680532445923,47.08818635607321,48.50249584026622,Medium,Both equally,91.40,92.60,79.00,28.30,73.86,61.90,98.50,69.90,31.90,22.80,30.20,72.50,0.78,22.71,11.82,-0.16,5,28.80,16.43,298.00,Medium,true
9,KURNOOL,ANDHRA PRADESH,37.81198003327787,36.134220743205766,36.97310038824182,Medium,Both equally,88.50,67.00,73.50,73.30,61.13,89.80,89.50,93.60,50.50,16.70,46.30,70.80,1.71,22.65,20.55,-0.13,94,18.21,2.04,1070.00,Medium,true
261,CHIKKABALLAPURA,KARNATAKA,64.22628951747087,50.58236272878536,57.404326123128115,Medium,Health-driven,99.00,76.60,84.90,26.10,70.08,97.20,100.00,90.10,31.30,16.10,25.20,59.00,1.45,22.65,16.81,-0.27,10,24.90,12.47,92.00,Medium,true
350,VIDISHA,MADHYA PRADESH,51.2063227953411,31.863560732113143,41.53494176372712,Medium,Health-driven,90.60,78.00,65.20,48.20,72.08,17.50,95.00,86.90,36.50,16.60,34.40,52.30,1.46,22.59,19.73,-0.40,66,20.03,4.63,251.00,Medium,true
62,NAGAON,ASSAM,37.04242928452579,38.85191347753743,37.94717138103161,Medium,Both equally,83.70,58.20,66.10,59.40,73.78,25.20,94.80,90.70,38.90,19.40,32.40,68.60,1.19,22.53,8.98,-0.48,109,9.43,4.08,1433.00,Medium,true
317,GUNA,MADHYA PRADESH,55.32445923460898,38.713255684969496,47.01885745978924,Medium,Health-driven,98.00,78.80,55.60,43.10,65.10,19.60,91.40,92.80,31.90,10.10,25.10,75.10,0.64,22.53,24.07,-0.19,7,15.56,15.37,315.00,Medium,true
111,BALRAMPUR,CHHATTISGARH,41.55574043261231,30.532445923460898,36.044093178036604,Medium,Health-driven,78.90,76.10,57.30,62.30,null,17.90,100.00,83.70,35.10,23.00,38.80,50.10,1.42,22.51,null,-0.23,19,null,null,278.00,Medium,true
4,ANANTAPUR,ANDHRA PRADESH,53.84775374376039,42.124237382140876,47.985995562950635,Medium,Health-driven,94.70,81.80,71.30,73.20,64.28,93.80,85.40,95.40,36.00,19.30,40.60,55.80,1.28,22.5,19.78,-0.20,73,14.29,3.78,624.00,Medium,true
495,BANSWARA,RAJASTHAN,41.160565723793674,24.265113699389904,32.71283971159179,Low,Health-driven,97.70,83.00,40.80,84.20,57.20,28.70,96.10,78.70,44.60,17.30,38.70,82.10,1.77,22.46,27.33,0.04,28,4.46,76.38,1076.00,Low,true
311,CHHINDWARA,MADHYA PRADESH,56.759567387687184,39.96117581808098,48.360371602884086,Medium,Health-driven,92.20,65.30,77.10,48.50,72.21,18.40,99.00,96.40,23.90,18.10,32.80,50.50,1.77,22.46,17.42,-0.36,49,11.11,36.82,541.00,Medium,true
120,JANJGIR - CHAMPA,CHHATTISGARH,49.93760399334443,57.265668330560175,53.6016361619523,Medium,Education-driven,86.20,85.50,78.80,74.00,73.70,85.20,100.00,96.00,32.50,24.60,30.20,74.10,1.26,22.45,23.87,-0.35,15,24.57,11.56,366.00,Medium,true
515,KARAULI,RAJASTHAN,43.13643926788686,36.82750970604548,39.981974486966166,Medium,Health-driven,97.60,88.90,49.90,86.40,67.34,39.20,92.70,76.20,37.60,26.60,37.30,75.90,0.83,22.41,33.78,0.10,18,24.31,22.28,476.00,Medium,true
382,SOLAPUR,MAHARASTRA,41.38935108153079,60.53799223516362,50.96367165834721,Medium,Education-driven,96.20,83.60,67.80,20.50,77.72,87.60,99.80,99.30,36.30,23.20,32.90,70.90,1.46,22.35,17.80,-0.44,26,15.05,1.80,390.00,Medium,true
126,MAHASAMUND,CHHATTISGARH,59.858569051580695,56.21186910704381,58.035219079312256,Medium,Both equally,92.90,82.10,84.20,76.20,71.54,92.90,99.60,97.80,36.80,14.00,25.80,75.80,1.25,22.24,22.64,-0.28,23,13.52,27.10,176.00,Medium,true
439,BALESHWAR,ODISHA,74.10565723793678,47.587354409317804,60.8465058236273,Medium,Health-driven,97.60,94.10,70.90,40.60,80.66,42.70,99.90,91.50,24.40,15.00,22.60,43.20,2.22,22.19,15.11,-0.53,54,20.62,11.88,503.00,Medium,true
279,TUMKUR,KARNATAKA,67.65806988352746,57.237936772046595,62.44800332778703,Medium,Health-driven,100.00,97.70,86.10,31.00,74.32,98.10,100.00,91.10,40.30,10.90,26.70,67.60,1.20,22.19,15.60,-0.29,5,18.92,7.82,97.00,High,false
687,UDHAM SINGH NAGAR,UTTARAKHAND,64.72545757071548,62.617859123682756,63.67165834719911,High,Both equally,85.10,83.20,70.90,59.00,74.44,91.10,99.10,95.20,26.80,12.40,22.00,60.80,0.50,22.17,16.75,-0.09,14,14.45,7.46,384.00,High,true
365,KOLHAPUR,MAHARASTRA,47.358569051580695,62.479201331114815,54.918885191347755,Medium,Education-driven,99.20,67.20,82.00,16.50,82.90,90.70,100.00,98.20,33.60,18.90,34.70,66.40,1.57,22.14,17.15,-0.38,24,13.02,0.78,262.00,Medium,true
144,ARAVALI,GUJARAT,24.001663893510816,60.843039378813096,42.422351636161956,Medium,Education-driven,92.20,77.00,56.30,43.90,null,100.00,100.00,100.00,47.10,29.00,47.20,89.50,0.99,21.96,null,-0.33,0,null,null,26.00,Medium,true
379,SANGLI,MAHARASTRA,52.8702163061564,59.56738768718801,56.218801996672205,Medium,Education-driven,98.00,75.00,84.70,12.30,82.62,75.90,100.00,99.80,35.00,18.60,27.20,62.70,2.98,21.88,15.74,-0.64,34,12.51,0.65,253.00,Medium,true
272,KOLAR,KARNATAKA,74.66722129783693,63.20022185246811,68.93372157515252,High,Health-driven,99.60,86.30,89.20,33.90,74.33,97.40,100.00,94.50,31.10,15.50,15.70,57.90,0.87,21.84,15.38,-0.22,116,30.32,5.13,122.00,High,true
680,DEHRADUN,UTTARAKHAND,74.93760399334442,61.23128119800332,68.08444259567388,High,Health-driven,91.70,76.00,83.90,67.30,85.24,91.20,99.10,82.00,20.90,10.10,19.10,59.50,0.49,21.77,10.71,-0.10,39,13.49,6.58,413.00,High,true
314,DEWAS,MADHYA PRADESH,42.76206322795341,47.171381031613976,44.96672212978369,Medium,Both equally,92.20,87.10,69.60,35.10,70.53,30.10,99.90,91.70,36.80,20.40,30.70,79.40,1.07,21.76,23.83,-0.28,16,18.67,17.44,380.00,Medium,true
373,OSMANABAD,MAHARASTRA,50.91514143094842,54.52024403771492,52.71769273433166,Medium,Both equally,98.10,89.30,71.20,14.80,76.33,80.20,100.00,98.00,37.20,16.10,32.50,67.40,2.53,21.74,18.64,-0.52,15,16.00,2.17,112.00,Medium,true
523,SIROHI,RAJASTHAN,54.09733777038269,36.272878535773714,45.185108153078204,Medium,Health-driven,95.70,86.40,54.10,92.00,56.02,66.60,96.80,83.10,30.70,16.40,31.20,75.80,1.18,21.74,30.97,-0.37,70,19.48,28.22,339.00,Medium,true
291,MALAPPURAM,KERALA,73.91846921797004,61.56405990016639,67.74126455906821,High,Health-driven,100.00,80.30,99.90,42.80,93.55,95.80,99.70,98.60,29.40,18.20,21.40,47.20,2.27,21.71,4.23,-0.47,21,7.50,0.56,157.00,High,true
118,DURG,CHHATTISGARH,65.89018302828619,69.93899057127011,67.91458679977815,High,Both equally,96.70,82.70,89.50,67.00,79.69,98.80,99.60,99.70,38.90,16.90,27.70,57.10,0.90,21.7,18.29,-0.17,11,13.70,11.89,192.00,High,true
338,SATNA,MADHYA PRADESH,28.951747088186355,43.316694398225174,36.134220743205766,Medium,Education-driven,85.50,76.30,55.40,22.00,73.79,23.30,99.20,90.20,49.40,16.80,31.20,81.80,1.18,21.67,19.98,-0.24,115,17.88,14.36,513.00,Medium,true
57,KARIMGANJ,ASSAM,36.64725457570715,31.419855795895728,34.03355518580144,Low,Health-driven,76.40,75.10,61.50,64.40,79.72,11.50,59.70,72.90,29.10,48.00,52.90,64.10,1.17,21.53,12.21,-0.41,-218,12.85,0.16,868.00,Low,true
40,BONGAIGAON,ASSAM,32.092346089850246,26.455906821963396,29.27412645590682,Low,Health-driven,84.50,67.90,72.50,57.60,70.44,19.70,92.90,79.80,46.20,20.20,35.30,77.20,1.83,21.47,10.30,-0.60,76,11.21,2.55,450.00,Medium,false
277,RAMANAGARA,KARNATAKA,78.28618968386024,52.35718247365502,65.32168607875764,High,Health-driven,100.00,100.00,89.60,35.70,69.20,99.90,99.90,94.30,15.60,20.00,19.80,60.20,1.91,21.46,15.62,-0.41,2,18.83,2.12,75.00,High,true
15,WEST GODAVARI,ANDHRA PRADESH,72.19217970049917,54.68663338879645,63.43940654464781,High,Health-driven,98.70,80.00,80.80,67.60,74.32,94.60,99.30,97.40,31.40,11.70,22.50,62.30,1.68,21.45,6.58,-0.27,30,20.62,2.77,448.00,High,true
506,DUNGARPUR,RAJASTHAN,54.866888519134775,37.382140876317244,46.12451469772601,Medium,Health-driven,94.10,83.30,59.90,97.50,60.78,33.90,94.60,82.70,31.40,15.60,25.90,79.80,0.70,21.45,27.68,-0.15,32,3.76,70.83,788.00,Medium,true
693,HAORA,WEST BENGAL,53.20299500831947,58.29173599556295,55.74736550194121,Medium,Education-driven,95.50,87.80,72.90,20.10,83.85,88.70,98.80,89.80,27.50,21.30,27.30,67.70,0.93,21.44,7.96,-0.23,229,14.82,0.31,371.00,Medium,true
155,JUNAGADH,GUJARAT,59.546589018302825,70.1608430393788,64.85371602884081,High,Education-driven,97.40,93.50,81.70,47.30,76.88,99.60,100.00,99.40,37.30,17.30,26.40,74.70,1.08,21.42,18.21,-0.34,-14,9.69,2.03,18.00,High,true
576,MEDAK,TELANGANA,46.23544093178037,41.90238491403216,44.068912922906264,Medium,Both equally,98.90,69.30,78.20,61.20,62.53,88.40,86.40,95.10,36.40,21.30,42.00,70.00,1.20,21.34,20.01,-0.17,56,17.74,5.57,551.00,Medium,true
700,NADIA,WEST BENGAL,64.2054908485857,55.87909040488075,60.04229062673322,Medium,Health-driven,97.70,89.90,78.40,23.00,75.58,74.40,100.00,91.60,26.10,17.60,25.10,63.60,1.19,21.33,8.23,-0.24,63,29.94,2.72,419.00,Medium,true
463,RAYAGADA,ODISHA,36.93843594009983,31.53078202995008,34.234608985024956,Low,Health-driven,68.90,92.70,50.50,45.50,50.88,18.80,99.60,85.80,43.60,16.10,39.80,70.50,1.35,21.31,22.74,-0.29,24,14.41,55.99,347.00,Low,true
7,GUNTUR,ANDHRA PRADESH,70.77787021630616,52.99500831946756,61.88643926788686,Medium,Health-driven,98.60,76.20,83.40,71.10,67.99,96.00,99.90,95.00,23.80,17.80,26.90,59.30,1.38,21.21,14.76,-0.26,46,19.59,5.06,536.00,Medium,true
133,SURAJPUR,CHHATTISGARH,59.06821963394343,31.752634498058793,45.41042706600111,Medium,Health-driven,85.90,78.70,75.40,75.70,null,25.80,99.90,88.80,27.60,19.30,32.30,51.10,1.75,21.11,null,-0.32,57,null,null,173.00,Medium,true
131,RAJNANDGAON,CHHATTISGARH,59.338602329450914,54.99168053244592,57.16514143094842,Medium,Both equally,95.50,91.00,79.20,80.80,76.97,87.80,99.90,90.80,27.60,19.40,31.00,80.50,1.32,21.11,20.21,-0.24,15,10.19,26.36,300.00,Medium,true
458,MAYURBHANJ,ODISHA,34.671381031613976,41.0981697171381,37.884775374376034,Medium,Education-driven,91.70,84.40,54.40,46.50,63.98,24.20,100.00,95.20,36.70,28.50,45.90,71.70,1.69,21.1,21.74,-0.39,304,7.33,58.72,550.00,Low,false
352,AKOLA,MAHARASTRA,39.99584026622296,55.13033832501386,47.56308929561841,Medium,Education-driven,97.70,69.50,69.50,40.10,87.55,87.90,98.00,98.20,31.80,29.40,30.80,77.50,3.11,21.08,10.98,-0.75,52,20.07,5.53,143.00,Medium,true
334,RAJGARH,MADHYA PRADESH,37.33361064891847,33.887964503605104,35.610787576261785,Low,Both equally,91.70,71.90,47.80,27.10,62.68,25.80,96.30,90.90,27.60,22.40,26.80,77.50,1.34,21.05,25.31,-0.17,113,19.13,3.48,361.00,Low,true
348,UJJAIN,MADHYA PRADESH,43.0324459234609,42.346089850249584,42.68926788685524,Medium,Both equally,97.10,93.70,72.80,35.70,73.55,34.00,94.80,89.30,34.70,29.80,36.20,81.60,1.10,21.03,23.80,-0.30,11,26.37,2.45,342.00,Medium,true
